datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,7.66,0.19,-9.61755,-64.31027,147.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.7776,-55.13723,120.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,2.59,0.75,-9.59482,-64.15466,26.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,2.3,0.77,-9.59348,-64.14548,23
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,7,0.77,0.82,-7.77133,-61.61649,18.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA BANDEIRANTES,Amazonia,8,0,0.94,-9.59179,-57.75021,27.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,8,0,0.87,-6.0285,-57.78891,60.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,2.56,0.52,-9.5858,-64.15603,11.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.77075,-55.09788,111.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,2.24,0.54,-9.58445,-64.14684,18
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0,0.27,-9.56776,-66.80055,11.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,7,0.64,0.46,-7.76944,-61.60403,32.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0,0.27,-9.56636,-66.79067,60.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,8,0,0.85,-6.02424,-57.7627,38
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,105,0,1,-11.21509,-55.06876,75.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0,0.92,-9.56497,-66.78081,24.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.76805,-55.10661,89.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,6,0.43,0.83,-10.58718,-63.5793,13
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA BANDEIRANTES,Amazonia,8,0,1,-9.53832,-57.9944,84.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0,0.28,-9.53422,-66.76514,78.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,8,0,0.43,-7.75928,-67.15055,5.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2,0,0.28,-9.53285,-66.7553,161
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,8,0,0.89,-6.0224,-57.77052,61.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0,0.28,-9.52901,-66.79601,18.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,6,4.66,0.66,-9.49181,-64.33212,33.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,10,0,1,-7.69507,-67.03072,14.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,6,4.58,0.68,-9.49049,-64.32299,42.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,BRASILEIA,Amazonia,9,0,0.54,-10.95053,-69.1677,86.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,0,0,0.23,-9.48795,-65.64972,49.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,4,0,0.64,-7.69446,-61.03993,22.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,0,0,0.33,-9.48665,-65.64059,174.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,0,0,0.18,-9.48404,-65.62233,50.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,5,0,0.66,-7.67441,-61.12676,49.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,0,0,0.72,-9.48274,-65.6132,22
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,4,0,0.92,-5.72557,-57.52829,18
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,2.98,0.38,-9.45609,-64.40266,35
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,1,0,0.77,-7.65689,-62.62722,9.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,5,0,1,-9.45059,-67.70284,12
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,APIACAS,Amazonia,8,0,0.56,-9.44059,-57.73685,43.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,10,0,0.51,-7.64195,-67.03404,36
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,3.49,0.37,-9.4258,-64.258,94.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,XAPURI,Amazonia,9,0,0.23,-10.92159,-68.25246,11.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,3.67,0.86,-9.41679,-64.25935,68.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,1,-7.6237,-55.09171,60.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,6,0.59,0.31,-10.58439,-63.56057,101.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,13,0,0.96,-9.38669,-63.56297,10
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0,0.43,-9.38624,-66.49514,1217.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.62341,-55.09636,58.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,APIACAS,Amazonia,8,0,0.48,-9.38077,-57.75352,40.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0,0.42,-9.37702,-66.49649,61.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,8,0,0.76,-7.58769,-61.47633,25.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,8,0,0.61,-9.37624,-71.0216,23.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0,0.42,-9.37569,-66.4869,66.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazonia,5,6.7,0.03,-7.58712,-63.46437,14.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,APIACAS,Amazonia,8,0,0.46,-9.36713,-57.75607,63.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,90,0,1,-10.91746,-54.00367,289.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,SENA MADUREIRA,Amazonia,3,0.1,0.96,-9.34383,-68.87149,41.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,8,0,0.46,-7.58112,-61.64591,10.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,MACHADINHO D'OESTE,Amazonia,8,2.72,0.83,-9.3413,-62.19181,20.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,MACHADINHO D'OESTE,Amazonia,8,3.06,0.41,-9.33965,-62.18082,28.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,0,0.15,0.65,-7.56952,-63.14824,37.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,PARANAITA,Amazonia,7,0,0.58,-9.31935,-56.92283,23.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,3,0,0.78,-9.31461,-63.75084,28.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,0,0.17,0.2,-7.56152,-63.15995,17.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,8,3.3,0.36,-9.30015,-64.2799,13.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0,0.84,-9.26687,-59.83955,21.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-7.50757,-54.96065,80
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,6,2.81,0.42,-10.10252,-64.42106,18
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0,0.86,-9.26333,-59.83339,32.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,7,4,0.39,-10.30964,-64.51682,345.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,90,0,1,-10.91598,-53.9994,263.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,9,0,0.84,-9.26303,-61.14634,189.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,7,0,1,-7.49016,-54.96384,48.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,6,0.6,0.28,-10.58299,-63.55116,24.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,APIACAS,Amazonia,8,0,0.92,-9.25695,-57.17966,33.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,JORDAO,Amazonia,8,0,0.4,-9.25556,-71.88171,19
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2,1.88,0.11,-7.46898,-64.60207,7.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0,0.84,-9.25524,-59.84146,15.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,8,4.08,0.21,-9.24883,-65.58527,51
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazonia,0,0.42,0.02,-7.46822,-64.16222,17.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,APIACAS,Amazonia,8,0,0.72,-9.24825,-57.12779,71.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,APIACAS,Amazonia,8,0,0.55,-9.23693,-57.78551,17.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazonia,0,0.48,0.02,-7.46684,-64.15285,19.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0,0.84,-9.23504,-59.71301,21.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,87,0,1,-10.89993,-54.00691,448.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0.1,0.84,-9.23247,-59.6967,20.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazonia,5,4.32,0.07,-7.46109,-63.48914,12.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,10,0.05,0.99,-9.22564,-64.59541,16.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,10,0,0.89,-9.22433,-64.58636,24.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,7,0,0.98,-7.45621,-55.49129,120.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CUJUBIM,Amazonia,11,0,0.97,-9.20381,-62.43624,45.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,9,3.51,0.2,-9.1976,-65.6179,127.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.91,-7.45468,-55.72337,221.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0,0.96,-9.19701,-59.39385,48.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0,0.96,-9.18996,-59.38816,39.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-7.45236,-55.0583,50.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,9,3.71,0.18,-9.18861,-65.61922,29.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,87,0,1,-10.89844,-54.00259,527.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,7,0.1,0.83,-9.1867,-59.63725,31.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.98,-7.45154,-55.50017,122.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,95,0,1,-10.58059,-54.25869,119.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,4,0,0.33,-9.1863,-65.99359,27.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,11,0,0.86,-9.18333,-67.40086,8.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazonia,0,0.08,0.1,-7.43882,-64.26768,19.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0,0.79,-9.18282,-59.68834,32.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0,0.8,-9.18019,-59.67208,15.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.91,-7.43814,-55.72617,70.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,9,3.89,0.16,-9.17961,-65.62055,39.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,9,4.1,0.15,-9.17832,-65.61145,13.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.98,-7.43472,-55.50293,220.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,7,0,0.64,-9.17749,-68.24482,14.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,92,0,1,-10.89226,-53.96486,133.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,7,0,0.65,-9.17591,-68.23322,10.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,1,2.79,0.12,-7.42919,-64.64527,9.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,8,0,0.66,-9.16741,-68.24626,27.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,7,0,0.82,-9.16304,-59.64106,64.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,1,2.5,0.12,-7.42786,-64.63615,9.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0,0.68,-9.16252,-60.2767,32.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,8,0,0.69,-9.16195,-60.26997,116.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,0.99,-7.42261,-55.49713,238.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,7,0,0.81,-9.15803,-59.64764,38.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,MARECHAL THAUMATURGO,Amazonia,8,0,0.25,-9.15587,-72.72861,23.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,32,0,1,-7.41167,-55.15541,44.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,7,0,0.82,-9.15545,-59.63103,34
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,7,4.14,0.37,-10.30833,-64.50774,116.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,84,0,1,-10.8824,-54.01014,505.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA BANDEIRANTES,Amazonia,7,0,0.95,-9.14641,-58.26184,84.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,3,0,0.92,-7.38878,-60.32215,10.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,GOVERNADOR JORGE TEIXEIRA,Amazonia,7,1.08,0.31,-10.57878,-63.52286,93
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,9,0,0.68,-9.14184,-68.28539,62
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,9,0,0.68,-9.14028,-68.27376,17.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,MACHADINHO D'OESTE,Amazonia,2,3.19,0.5,-9.13936,-61.60881,17.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,ITAPUA DO OESTE,Amazonia,0,0,0.69,-9.13851,-63.17279,16.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,8,0,0.83,-9.13846,-70.79071,14.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,11,0,0.83,-9.13419,-67.78249,11.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,0.71,-7.23444,-56.87595,60.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,9,0,0.67,-9.13387,-68.29205,9.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,82,0,1,-10.88168,-54.01845,205.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,9,0.82,0.88,-9.13386,-64.21786,7.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,9,0,0.68,-9.13226,-68.28043,11.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,MACHADINHO D'OESTE,Amazonia,1,3.69,0.14,-9.13097,-61.62232,99.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,22,0,1,-7.21276,-55.16162,41.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,MACHADINHO D'OESTE,Amazonia,2,3.43,0.16,-9.12914,-61.61043,174.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,7,4.39,0.22,-9.11918,-65.51815,70
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2,0,0.73,-7.20837,-59.99438,11
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,7,5.41,0.12,-9.1165,-65.3707,190.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,7,4.4,0.21,-9.10996,-65.51597,390.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,3,0,0.53,-7.20398,-60.69069,16.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,7,4.07,0.23,-9.10866,-65.5069,319
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,91,0,1,-10.87475,-53.96852,348.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,7,5.54,0.1,-9.10754,-65.37202,46.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2,0,0.53,-7.20243,-60.6826,16.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,BRASILEIA,Amazonia,3,0,0.45,-10.57731,-69.28535,11.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,7,6.01,0.08,-9.10625,-65.36298,141.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,7,0,0.96,-8.48431,-55.00132,162.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,5,0.96,0.24,-8.47738,-70.44106,180.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,5,0,0.47,-6.71907,-59.39418,36.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,8,0,0.31,-8.47532,-70.27493,14.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,6,0.8,0.23,-8.47523,-70.425,75.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,3,0,0.59,-6.69969,-58.70406,64.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-8.46338,-54.6781,330.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-8.46209,-54.67275,345.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,79,0,1,-10.43146,-54.54641,48
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,3,0,0.59,-6.69047,-58.71313,92.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,38,0,1,-15.30088,-52.8868,222.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,9,0,0.83,-8.45685,-67.15321,149
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,94,0,1,-10.66974,-54.1574,62.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,PORTO WALTER,Amazonia,8,0,0.82,-8.45659,-72.81055,362.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,2,0,0.58,-6.68634,-58.70618,65.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,9,0,0.75,-8.45547,-67.14327,47
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,PORTO WALTER,Amazonia,8,0,0.19,-8.45351,-72.78584,318.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,3,0,0.58,-6.68391,-58.75821,33.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,39,0,1,-15.29974,-52.88214,209.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,PORTO WALTER,Amazonia,8,0,0.25,-8.4502,-72.79115,401
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,8,0,0.32,-8.44248,-70.26843,63.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,2,0,0.58,-6.67712,-58.71526,196.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,7,0,0.17,-8.44131,-70.34871,12.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,7,0,0.35,-8.44041,-70.25287,27.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,6,0,0.58,-6.6651,-58.95838,34.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,75,0,1,-14.4979,-53.28693,133.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,8,0,0.2,-8.43922,-70.33288,14.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,94,0,1,-10.66237,-54.11645,112.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,7,0,0.34,-8.43835,-70.23741,57.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,6,0,0.57,-6.6644,-58.9743,26.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,7,0,0.26,-8.43505,-70.30137,63.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,9,0,0.86,-8.37854,-55.22371,143.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,7,0,0.59,-6.66114,-58.9542,58.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,75,0,1,-14.4965,-53.37126,80.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,9,0,0.86,-8.37629,-55.22897,144.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,7,0.9,0.22,-8.37297,-70.52805,21.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,7,0,0.58,-6.65201,-58.96054,69.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,7,0.15,0.27,-8.36978,-70.4137,310.8
